OrderID,CustomerID,OrderDate,ProductCategory,Quantity,Price_USD,Shipping_City,Customer_Rating,Transaction_Status
ORD-2619,CUST-89395,2023-01-30 00:00:00,Electronics,1.0,95.64,Houston,6.0,Compl3ted
ORD-2620,CUST-58971,2023-11-01 00:00:00,Electronics,1.0,144.13,Chicago,4.0,Pending
ORD-2621,CUST-64505,2023-12-03 00:00:00,Electronics,9999.0,230.58,Los Angeles,,Success
ORD-2622,CUST-81989,2023-04-22 00:00:00,Beauty,1.0,193.4,Phoenix,3.0,Failed
ORD-2623,CUST-71712,2026-01-15,home goods,1.0,110.2,Phoenix,,Canceled
2624,CUST-80453,2023-11-23 00:00:00,Electronics,1.0,46.64,Phoenix,5.0,Failed
ORD-2625,CUST-97044,2023-03-04 00:00:00,HOME GOODS,4.0,134.32,los angeles,5.0,Canceled
ORD-2626,CUST-38627,2023-12-29 00:00:00,Beauty,1.0,161.03,Los Angeles,1.0,Success
ORD-2627,CUST-42435,2023-03-03 00:00:00,Elec,1.0,224.29,New York,1.0,Pending
ORD-2628,CUST-99173,2023-02-14 00:00:00,electronics,2.0,221.01,Los Angeles,5.0,Success
ORD-2629,CUST-88094,2023-01-35,Home Goods,5.0,38.08,Los Angeles,1.0,Pending
ORD-2630,CUST-20730,2023-03-08 00:00:00,B3@uty,5.0,237.89,Chicago,5.0,Success
ORD-2631,CUST-78879,2023-07-12 00:00:00,Elec,4.0,$141.07,Houston ,3.0,Failed
ORD-2632,CUST-68556,2026-01-15,Electronics,4.0,110.14,Chicago,2.0,Canceled
ORD-2633,CUST-79228,2023-11-28 00:00:00,Books,5.0,93.58,PHOENIX,5.0,Canceled
ORD-2634,CUST-57419,2023-10-17 00:00:00,Home Goods,3.0,242.7,Phoenix,6.0,Pending
ORD-2635,CUST-20237,2023-05-04 00:00:00,Apparel,4.0,173.47,Houston,2.0,Success
ORD-2636,CUST-83946,2023-02-26 00:00:00,Apparel,2.0,63.83,Houston,2.0,Pending
ORD-2637,CUST-24707,2023-12-23 00:00:00,Home Goods,4.0,90.37,Phoenix,3.0,Success
ORD-2638,CUST-18094,2023-04-05 00:00:00,beauty,1.0,270.88,Los Angeles,5.0,Success
ORD-2639,CUST-81781,2023-05-10 00:00:00,Home Goods,5.0,64.94,Los Ang3l3s,5.0,Canceled
ORD-2640,CUST-76255,2023-05-31 00:00:00,Electronics,1.0,103.34,Houston,5.0,Compl3ted
ORD-2641,cust-36497,2023-08-28 00:00:00,Apparel,1.0,"99,99",Phoenix,6.0,Pending
ORD-2642,CUST-85065,2023-12-05 00:00:00,Elec,2.0,162.62,Chicago,4.0,Canceled
ORD-2643,CUST-80341,2023-02-08 00:00:00,Electronics,1.0,70.56,New York,5.0,Failed
ORD-2644,CUST-29641,2023-11-24 00:00:00,Books,3.0,41.82,Houston,3.0,Failed
ORD-2645,CUST-31566,2023-08-21 00:00:00,Home Goods,2.0,,Phoenix,2.0,Canceled
ORD-2646,CUST-53007,2023-05-22 00:00:00,Boks,1.0,29.53,LOS ANGELES,2.0,Compl3ted
ORD-2647,CUST-78202,2023-08-07 00:00:00,HOME GOODS,4.0,237.32,houston,5.0,Pending
ORD-2648,CUST-67912,2023-12-21 00:00:00,Electronics,4.0,$208.07,Houston,5.0,Failed
ORD-2649,cust-25235,2023-12-08 00:00:00,Elec,4.0,75.7,Chicago,5.0,Failed
ORD-2650,CUST-99167,2023-06-15 00:00:00,Apparel,2.0,195.07,Phoenix,2.0,Pending
ORD-2651,CUST-36922,2023-05-12 00:00:00,Beauty,3.0,275.94,New York,5.0,Failed
ORD-2652,CUST-86434,2023-03-24 00:00:00,Books,1.0,294.22,Chicago,5.0,Pending
ORD-2653,CUST-74071,2023-02-07 00:00:00,Books,3.0,131.0,Los Angeles,5.0,Failed
ORD-2654,cust-21919,2023-01-35,books,5.0,16.04,Phoenix,6.0,Failed
ORD-2655,CUST-76895,2023-01-02 00:00:00,Books,2.0,144.96,Los Angeles,5.0,Success
ORD-2656,CUST-68390,2023-01-35,home goods,1.0,162.81,New York,3.0,Canceled
ORD-2657,CUST-17292,2023-07-18 00:00:00,APPAREL,2.0,56.65,New York,5.0,Canceled
ORD-2658,CUST-69432,2023-06-20 00:00:00,Electronics,4.0,274.51,New York,4.0,Canceled
ORD-2659,CUST-27294,2023-01-31 00:00:00,Home Goods,1.0,25.15,Chicago,5.0,Failed
2660,CUST-77272,2023-05-13 00:00:00,Electronics,5.0,$239.35,New York,4.0,Canceled
ORD-2661,CUST-64450,2023-05-16 00:00:00,Electronics,1.0,146.58,Houston,5.0,Failed
ORD-2662,CUST-69873,2023-04-02 00:00:00,Electronics,2.0,$145.19,Chicago,4.0,Pending
ORD-2663,CUST-83912,2023-08-14 00:00:00,Apparel,4.0,7.84,Los Angeles,5.0,Success
2664,,2023-02-05 00:00:00,Books,2.0,249.03,Houston,4.0,Pending
ORD-2665,CUST-83242,2023-09-09 00:00:00,Beauty,1.0,133.26,Houston,5.0,Canceled
,CUST-70604,2023-04-13 00:00:00,Beauty,1.0,98.21,,,Success
2667,CUST-98181,2023-11-09 00:00:00,Books,2.0,23.47,Los Angeles,3.0,Success 
ORD-2668,CUST-50392,2023-07-21 00:00:00,Books,5.0,,houston,2.0,Success
ORD-2669,CUST-12853,2023-04-02 00:00:00,Apparel,2.0,136.33,Houston,5.0,Success
ORD-2670,CUST-61897,2023-11-27 00:00:00,Beauty,5.0,95.19,Los Angeles,5.0,Success
ORD-2671,CUST-43352,2023-09-09 00:00:00,Home Goods,4.0,$101.38,Chicago,1.0,Success
ORD-2672,CUST-10395,2023-02-25 00:00:00,Apparel,5.0,199.96,new york,5.0,Canceled
ORD-2673,CUST-38560,2023-03-15 00:00:00,Beauty,5.0,278.34,LOS ANGELES,2.0,Failed
ORD-2674,CUST-85800,2023-10-04 00:00:00,HOME GOODS,3.0,-5.0,Houston,2.0,Failed
ORD-2675,CUST-19572,2023-08-09 00:00:00,APPAREL,2.0,147.38,Los Angeles,4.0,Success
ORD-2676,CUST-15936,2023-04-22 00:00:00,beauty,5.0,$242.7,Chicago,5.0,Failed
ORD-2677,,2023-11-11 00:00:00,Home Goods,1.0,156.0,Chicago,2.0,Success
ORD-2678,CUST-55158,2023-11-26 00:00:00,Electronics,4.0,34.95,Chicago,5.0,Pending
ORD-2679,CUST-18357,2023-02-24 00:00:00,Boks,1.0,171.53,Los Angeles,3.0,Success
ORD-2680,CUST-80931,2023-08-15 00:00:00,home goods,2.0,36.68,,4.0,Failed
ORD-2681,CUST-17897,2023-05-13 00:00:00,Apparel,1.0,130.33,,5.0,Pending
ORD-2682,CUST-19046,2023-02-22 00:00:00,Home Goods,1.0,146.12,Chicago,5.0,Pending
ORD-2683,CUST-71875,2023-01-18 00:00:00,Apparel,2.0,91.3,Houston,2.0,Failed
,CUST-14159,2023-02-07 00:00:00,Home Goods,3.0,261.46,chicago,4.0,Failed
ORD-2685,CUST-47629,2023-06-02 00:00:00,Books,1.0,151.49,Houston,3.0,Failed
,CUST-63591,2023-10-20 00:00:00,Beauty,3.0,221.89,,1.0,Canceled
ORD-2687,CUST-33590,2023-05-09 00:00:00,Apparel,5.0,"99,99",Houston,1.0,Canceled
ORD-2688,CUST-27750,2023-08-17 00:00:00,Home Goods,4.0,116.78,Houston,5.0,Canceled
ORD-2689,CUST-94085,2023-01-10 00:00:00,Apparel,4.0,52.96,chicago,2.0,Success
ORD-2690,CUST-94656,2023-09-12 00:00:00,Electronics,1.0,243.68,Phoenix,2.0,Failed
ORD-2691,CUST-65097,2023-03-18 00:00:00,Apparel,2.0,178.71,Houston,5.0,Success
ORD-2692,CUST-59081,2023-01-35,Beauty,3.0,24.26,phoenix,5.0,Pending
ORD-2693,CUST-60132,2023-11-24 00:00:00,Electronics,5.0,96.57,Chicago,1.0,Pending
ORD-2694,CUST-68790,2023-01-01 00:00:00,Beauty,1.0,66.92,Phoenix,5.0,Canceled
ORD-2695,CUST-59479,2023-01-35,Home Goods,5.0,121.84,houston,1.0,Pending
ORD-2696,CUST-59236,2023-12-07 00:00:00,books,1.0,178.36,Los Angeles,5.0,Failed
ORD-2697,CUST-20518,2023-07-19 00:00:00,Beauty,3.0,"99,99",los angeles,5.0,Pending
ORD-2698,CUST-99486,2023-05-17 00:00:00,Apparel,3.0,267.15,Chicago,1.0,Pending
ORD-2699,CUST-96742,2023-03-19 00:00:00,Books,2.0,190.59,Phoenix,4.0,Failed
,CUST-80687,2023-12-25 00:00:00,Apparel,2.0,"99,99",Chicago,3.0,Canceled
ORD-2701,CUST-27431,2023-06-18 00:00:00,Electronics,1.0,291.64,Chicago,5.0,Pending
ORD-2702,CUST-95660,2023-07-20 00:00:00,Electronics,1.0,105.73,New York,4.0,Success
ORD-2703,CUST-55582,2023-10-22 00:00:00,Electronics,1.0,184.83,N3w York,4.0,Pending
ORD-2704,,2023-01-02 00:00:00,home goods,1.0,,,1.0,Canceled
ORD-2705,cust-33392,2023-09-21 00:00:00,electronics,2.0,238.14,houston,5.0,Failed
ORD-2706,CUST-80419,2023-12-29 00:00:00,Beauty,1.0,$208.4,los angeles,6.0,Success
ORD-2707,CUST-61518,2023-09-09 00:00:00,Apparel,1.0,38.09,Chicago,5.0,Canceled
ORD-2708,CUST-79316,2023-09-02 00:00:00,Electronics,2.0,162.02,new york,,Failed
ORD-2709,CUST-26691,2023-08-12 00:00:00,BEAUTY,3.0,168.46,Houston,3.0,Success 
ORD-2710,CUST-39188,2023-01-35,BEAUTY,1.0,"99,99",PHOENIX,2.0,Failed
ORD-2711,CUST-10455,2023-02-05 00:00:00,Electronics,5.0,175.34,Los Angeles,4.0,Failed
2712,CUST-12979,2023-01-35,Beauty,-4.0,161.73,Phoenix,5.0,Pending
,CUST-49107,2023-04-26 00:00:00,Home Goods,3.0,74.02,Houston,4.0,Failed
ORD-2714,CUST-70686,2023-01-02 00:00:00,Electronics,5.0,279.68,Chicago,2.0,Failed
ORD-2715,CUST-98276,2023-01-35,Apparel,-3.0,214.12,Houston,5.0,Success
ORD-2716,CUST-81361,2023-12-19 00:00:00,Home Goods,3.0,,Phoenix,5.0,Failed
ORD-2717,CUST-65591,2023-09-04 00:00:00,books,2.0,212.76,Chicago,5.0,Success
ORD-2718,CUST-79721,2023-03-04 00:00:00,apparel,3.0,$164.39,New York,3.0,Success
ORD-2719,CUST-59712,2023-10-18 00:00:00,APPAREL,1.0,125.83,Los Angeles,3.0,Canceled
ORD-2720,CUST-40102,2023-10-02 00:00:00,Apparel,1.0,159.01,new york,3.0,Canceled
ORD-2721,nan,2023-07-03 00:00:00,Books,5.0,271.86,Houston,5.0,Canceled
ORD-2722,CUST-70375,2023-06-20 00:00:00,Apparel,5.0,55.21,Los Angeles,1.0,Failed
ORD-2723,CUST-55371,2023-12-16 00:00:00,Beauty,4.0,91.97,Houston,,Success
ORD-2724,CUST-30332,2023-06-05 00:00:00,Apparel,1.5,86.7,Houston,0.0,Canceled
ORD-2725,CUST-46129,2023-07-25 00:00:00,Hom3 Goods,1.0,281.68,Houston,,Success
2726,CUST-34704,2023-01-29 00:00:00,Books,1.0,234.06,Los Angeles,5.0,Canceled
ORD-2727,cust-24790,2023-11-20 00:00:00,Electronics,9999.0,92.77,,2.0,Canceled
ORD-2728,CUST-14222,2023-11-28 00:00:00,Elec,3.0,226.57,Los Angeles,1.0,Failed
ORD-2729,CUST-96533,2023-02-16 00:00:00,ELECTRONICS,5.0,270.78,Chicago,4.0,Failed
ORD-2730,CUST-64950,2023-07-07 00:00:00,Apparel,2.0,202.65,New York,6.0,Pending
2731,CUST-90599,2023-10-01 00:00:00,Electronics,1.0,,Phoenix,4.0,Pending
,CUST-12050,2023-06-24 00:00:00,Beauty,1.0,176.94,Houston,5.0,Pending
ORD-2733,CUST-41544,2023-11-02 00:00:00,Electronics,2.0,134.22,Phoenix,2.0,Success
ORD-2734,CUST-37011,2023-08-24 00:00:00,Electronics,1.0,170.51,Los Angeles,5.0,Canceled
ORD-2735,CUST-18819,2023-05-29 00:00:00,Home Goods,4.0,263.67,Chicago,5.0,Canceled
ORD-2736,CUST-23224,2023-11-28 00:00:00,Beauty,2.0,$nan,Chicago,5.0,Failed
2737,CUST-87849,2023-04-14 00:00:00,Electronics,4.0,267.5,Los Angeles,1.0,Failed
ORD-2738,CUST-14400,2023-04-01 00:00:00,Electronics,2.0,101.94,New York,5.0,Failed
ORD-2739,CUST-68515,2023-10-11 00:00:00,Apparel,1.0,214.44,Los Angeles,4.0,Success
ORD-2740,CUST-88352,2023-01-21 00:00:00,Books,1.0,107.82,PHOENIX,4.0,Pending
2741,CUST-98083,2023-07-16 00:00:00,Books,2.0,158.37,New York,3.0,Success
ORD-2742,CUST-16380,2023-12-05 00:00:00,apparel,1.0,283.91,chicago,5.0,Failed
ORD-2743,CUST-42077,2023-04-08 00:00:00,Electronics,1.0,223.86,HOUSTON,5.0,Success
ORD-2744,CUST-15798,2023-06-03 00:00:00,Electronics,2.0,$253.56,Chicago,3.0,Success
ORD-2745,CUST-62725,2023-12-23 00:00:00,Home Goods,4.0,20.15,New York,5.0,Failed
ORD-2746,CUST-67535,2023-07-19 00:00:00,Books,2.0,47.32,los angeles,2.0,Pending
ORD-2747,cust-40715,2023-02-24 00:00:00,Apparel,4.0,135.13,Los Angeles,5.0,Success
ORD-2748,CUST-80747,2023-11-19 00:00:00,Home Goods ,1.0,177.22,Los Angeles,2.0,Success
ORD-2749,cust-38477,2023-12-19 00:00:00,Electronics,4.0,220.68,CHICAGO,3.0,Failed
ORD-2750,,2023-03-07 00:00:00,Home Goods,2.0,184.71,Houston,2.0,Pending
ORD-2751,CUST-28367,2023-09-07 00:00:00,Electronics,2.0,269.67,Houston,5.0,Success
ORD-2752,CUST-76046,2023-02-13 00:00:00,Home Goods,1.0,254.49,Phoenix,5.0,Failed
ORD-2753,CUST-47914,2023-11-20 00:00:00,Electronics,1.0,252.38,New York,4.0,Success
ORD-2754,CUST-40692,2023-08-13 00:00:00,Home Goods,1.0,246.9,Chicago,5.0,Failed
ORD-2755,CUST-85511,2023-08-04 00:00:00,Electronics,1.0,93.28,Chicago,1.0,Canceled
2756,CUST-51799,2023-03-13 00:00:00,Apparel,3.0,164.43,Houston,3.0,Pending
ORD-2757,cust-85690,2023-01-19 00:00:00,HOME GOODS,5.0,193.59,Phoenix,3.0,Success 
ORD-2758,,2023-04-09 00:00:00,Home Goods,1.0,272.65,Houston,5.0,Pending
ORD-2759,CUST-98150,2023-01-13 00:00:00,Elec,2.0,138.3,Los Angeles,6.0,Canceled
ORD-2760,CUST-52030,2023-10-31 00:00:00,home goods,5.0,29.18,chicago,5.0,Success
ORD-2761,CUST-41051,2023-05-03 00:00:00,Apparel,1.0,9.24,New York,5.0,Canceled
ORD-2762,CUST-49552,2023-08-09 00:00:00,Apparel,5.0,101.81,Phoenix,5.0,Pending
ORD-2763,CUST-28777,2023-07-19 00:00:00,Books,1.0,176.28,chicago,5.0,Pending
ORD-2764,CUST-96535,2023-02-02 00:00:00,Electronics,1.0,93.28,New York,5.0,Failed
ORD-2765,CUST-78321,2023-10-04 00:00:00,Apparel,5.0,289.82,Houston,2.0,Canceled
ORD-2766,CUST-38972,2023-11-26 00:00:00,Beauty,3.0,$278.0,New York ,5.0,Failed
ORD-2767,CUST-64206,2023-06-07 00:00:00,Beauty,3.0,244.21,Los Angeles,5.0,Pending
ORD-2768,CUST-49387,2023-09-13 00:00:00,Electronics,5.0,238.02,Los Angeles,3.0,Pending
,CUST-46064,2023-10-01 00:00:00,ELECTRONICS,2.0,239.47,Phoenix,2.0,Success
ORD-2770,CUST-17989,2023-08-19 00:00:00,Books,3.0,65.8,phoenix,5.0,Compl3ted
ORD-2771,cust-82970,2023-01-09 00:00:00,Books,3.0,151.42,Los Angeles,4.0,Pending
ORD-2772,cust-87550,2023-01-19 00:00:00,Home Goods,1.0,262.79,New York,5.0,Canceled
2773,CUST-32955,2023-06-23 00:00:00,Elec,2.0,159.31,Chicago,5.0,Failed
ORD-2774,CUST-92050,2023-01-29 00:00:00,Beauty,2.0,120.41,Houston,2.0,Success 
ORD-2775,CUST-98965,2023-06-22 00:00:00,Beauty,2.0,159.39,Phoenix,3.0,Success
ORD-2776,CUST-65994,2023-01-22 00:00:00,Boks,1.0,29.49,LOS ANGELES,4.0,Success
ORD-2777,CUST-82856,2023-07-27 00:00:00,Apparel,4.0,219.21,Los Angeles,2.0,Canceled
ORD-2778,CUST-74962,2023-03-02 00:00:00,Beauty,5.0,193.27,Los Angeles,2.0,Success
,CUST-16145,2023-04-19 00:00:00,Books,2.0,66.93,Houston,5.0,Failed
ORD-2780,CUST-55143,2023-12-01 00:00:00,Electronics,3.0,153.32,Los Angeles,5.0,Canceled
ORD-2781,CUST-94320,2023-08-12 00:00:00,Apparel,9999.0,226.84,New York,5.0,Failed
ORD-2782,CUST-97994,2023-09-25 00:00:00,Beauty,5.0,255.43,Pho3nix,5.0,Pending
ORD-2783,,2023-08-23 00:00:00,Electronics,4.0,38.65,,1.0,Canceled
ORD-2784,CUST-78742,2023-12-14 00:00:00,Beauty,1.0,29.17,,2.0,Success
ORD-2785,,2023-10-02 00:00:00,Electronics,2.0,77.5,New York,2.0,Failed
ORD-2786,cust-64568,2023-03-18 00:00:00,BEAUTY,3.0,295.89,Houston,1.0,Failed
ORD-2787,CUST-63511,2023-10-24 00:00:00,Beauty,1.0,150.05,Houston,4.0,Pending
ORD-2788,cust-29558,2023-04-30 00:00:00,Apparel,1.0,163.94,houston,2.0,Pending
,,2023-06-02 00:00:00,Apparel,2.0,86.16,Houston,3.0,Pending
ORD-2790,CUST-59343,2023-01-19 00:00:00,Books,2.0,275.35,New York,3.0,Pending
ORD-2791,CUST-34101,2023-03-14 00:00:00,Electronics,2.0,175.05,Houston,2.0,Success
ORD-2792,CUST-80507,2023-09-08 00:00:00,Apparel,5.0,266.81,Los Angeles,5.0,Pending
,CUST-72065,2023-12-01 00:00:00,Electronics,1.0,11.69,Houston,5.0,Canceled
ORD-2794,CUST-41584,2023-01-10 00:00:00,Books,1.5,239.5,Los Angeles,5.0,Success
ORD-2795,CUST-39536,2023-08-30 00:00:00,Apparel,3.0,198.72,los angeles,2.0,Canceled
ORD-2796,CUST-49418,2023-01-35,APPAREL,4.0,260.61,Phoenix,1.0,Canceled
ORD-2797,CUST-28920,2023-01-24 00:00:00,Electronics,4.0,253.89,Houston,6.0,Success
ORD-2798,cust-70689,2023-05-05 00:00:00,Apparel,4.0,173.99,Los Angeles,2.0,Failed
ORD-2799,CUST-17552,2023-12-26 00:00:00,Books,9999.0,254.55,New York,4.0,Pending
ORD-2800,CUST-83713,2023-11-29 00:00:00,Books ,2.0,250.85,New York,3.0,Failed
,CUST-64090,2023-03-08 00:00:00,Home Goods,-1.0,136.36,New York,,Success
ORD-2802,CUST-64592,2023-01-08 00:00:00,Apparel,2.0,175.24,Los Angeles,5.0,Pending
ORD-2803,CUST-83044,2023-03-30 00:00:00,Electronics,1.5,114.27,Los Angeles,2.0,Canceled
ORD-2804,CUST-79467,2023-11-20 00:00:00,Books,5.0,48.6,New York,2.0,Failed
ORD-2805,CUST-27575,2023-01-26 00:00:00,Beauty,1.0,259.13,New York,3.0,Success
ORD-2806,CUST-60910,2023-06-07 00:00:00,BOOKS,-3.0,277.76,phoenix,5.0,Success
ORD-2807,CUST-41831,2023-02-19 00:00:00,home goods,1.0,177.63,,4.0,Pending
ORD-2808,CUST-43422,2023-08-22 00:00:00,Home Goods,4.0,70.2,Phoenix,3.0,Canceled
ORD-2809,CUST-36651,2023-11-09 00:00:00,Home Goods,4.0,237.85,Chicago,1.0,Canceled
ORD-2810,CUST-53288,2023-03-29 00:00:00,Beauty,6.0,31.38,Los Angeles,5.0,Compl3ted
ORD-2811,CUST-94765,2023-10-30 00:00:00,Home Goods,1.0,249.57,Houston,5.0,Canceled
ORD-2812,CUST-20363,2023-02-02 00:00:00,Apparel,4.0,97.36,Chicago,5.0,Failed
ORD-2813,,2023-02-24 00:00:00,Books,5.0,153.85,Phoenix,3.0,Failed
ORD-2814,CUST-58637,2023-02-28 00:00:00,Apparel,1.0,226.5,Los Angeles,2.0,Canceled
ORD-2815,CUST-22119,2023-09-12 00:00:00,Apparel,3.0,227.59,Los Angeles,5.0,Canceled
ORD-2816,CUST-80206,2023-11-01 00:00:00,BOOKS,3.0,142.08,LOS ANGELES,5.0,Success
ORD-2817,CUST-34966,2023-11-12 00:00:00,Home Goods,1.0,225.96,Houston,4.0,Canceled
2818,cust-16755,2023-04-23 00:00:00,Electronics,2.0,231.8,houston,2.0,Canceled
ORD-2819,CUST-45187,2023-02-02 00:00:00,Beauty,2.0,202.34,Phoenix,1.0,Pending
ORD-2820,CUST-59436,2023-04-14 00:00:00,Beauty,5.0,62.57,Houston ,2.0,Failed
ORD-2821,CUST-98299,2023-08-07 00:00:00,Books,5.0,203.63,New York,2.0,Pending
ORD-2822,CUST-89294,2023-06-22 00:00:00,Apparel,4.0,10.89,Phoenix,3.0,Pending
ORD-2823,CUST-89026,2026-01-15,apparel,2.0,-5.0,Los Angeles,1.0,Success
ORD-2824,CUST-15183,2023-07-25 00:00:00,Home Goods,4.0,40.95,Phoenix,6.0,Canceled
ORD-2825,CUST-19539,2023-06-16 00:00:00,Home Goods,4.0,76.13,Phoenix,1.0,Success
ORD-2826,CUST-34662,2023-03-03 00:00:00,Home Goods,2.0,177.43,Houston,4.0,Failed
ORD-2827,cust-87015,2023-12-17 00:00:00,Home Goods,2.0,8.08,,1.0,Success
2828,CUST-98008,2023-01-35,Beauty,2.0,287.77,New York,2.0,Pending
ORD-2829,cust-83249,2023-07-10 00:00:00,BOOKS,1.5,162.13,Los Angeles,2.0,Pending
ORD-2830,CUST-38444,2023-03-12 00:00:00,books,3.0,256.59,Houston,5.0,Success
,CUST-72835,2023-06-14 00:00:00,Beauty,1.0,$295.5,New York,2.0,Canceled
ORD-2832,CUST-37379,2023-04-20 00:00:00,Electronics,3.0,95.68,Chicago,6.0,Failed
ORD-2833,CUST-53642,2023-01-24 00:00:00,BEAUTY,4.0,195.66,Chicago,1.0,Canceled
ORD-2834,CUST-49739,2023-10-31 00:00:00,Home Goods,1.0,97.97,Phoenix,5.0,Canceled
ORD-2835,CUST-12009,2023-03-30 00:00:00,Home Goods,1.0,40.77,Chicago,1.0,Success
ORD-2836,nan,2023-06-21 00:00:00,Apparel,1.0,218.43,Houston,4.0,Success
ORD-2837,cust-34906,2023-02-02 00:00:00,Beauty,1.0,,PHOENIX,5.0,Canceled
ORD-2838,CUST-25376,2023-03-03 00:00:00,Books,1.0,22.43,Los Angeles,1.0,Pending
ORD-2839,cust-72773,2023-05-21 00:00:00,books,1.0,161.68,New York,3.0,Canceled
ORD-2840,CUST-41797,2023-03-14 00:00:00,Electronics,4.0,248.77,Phoenix,,Success
2841,CUST-89220,2023-08-01 00:00:00,Home Goods,5.0,"99,99",,3.0,Pending
ORD-2842,CUST-36805,2023-03-28 00:00:00,Elec,1.0,257.4,Houston,5.0,Success
ORD-2843,CUST-61987,2023-12-23 00:00:00,Electronics ,1.0,216.57,Chicago,5.0,Success
2844,CUST-41369,2023-07-09 00:00:00,Beauty,1.0,17.6,Phoenix,4.0,Pending
ORD-2845,,2023-10-11 00:00:00,Books,1.0,101.68,New York,1.0,Canceled
ORD-2846,CUST-52154,2023-03-26 00:00:00,Beauty,5.0,264.4,New York,5.0,Canceled
ORD-2847,CUST-47101,2023-08-13 00:00:00,Home Goods,1.0,93.3,Los Angeles,5.0,Success
ORD-2848,CUST-59894,2023-05-05 00:00:00,Books,1.0,215.82,los angeles,,Canceled
ORD-2849,cust-71112,2023-10-25 00:00:00,Beauty,1.0,65.94,Chicago,5.0,Success
ORD-2850,cust-79946,2023-01-21 00:00:00,Beauty,2.0,25.56,Phoenix,6.0,Failed
ORD-2851,CUST-95029,2023-03-10 00:00:00,Books,3.0,106.26,Chicago,1.0,Canceled
ORD-2852,CUST-57088,2023-02-21 00:00:00,Home Goods,3.0,210.66,New York,3.0,Success
ORD-2853,,2023-11-20 00:00:00,ELECTRONICS,1.0,237.17,Phoenix,2.0,Pending
ORD-2854,CUST-44283,2023-11-10 00:00:00,Electronics,1.0,151.38,Los Angeles,2.0,Success
,CUST-57139,2023-07-12 00:00:00,Apparel,1.0,116.84,Chicago,,Success
ORD-2856,CUST-77215,2023-03-22 00:00:00,Books,2.0,123.61,New York,5.0,Canceled
ORD-2857,cust-75179,2023-01-09 00:00:00,Home Goods,3.0,$nan,New York,5.0,Success
ORD-2858,CUST-71080,2023-09-07 00:00:00,Apparel,1.0,28.27,new york,5.0,Pending
ORD-2859,CUST-22924,2023-02-11 00:00:00,Books,1.0,208.61,New York,3.0,Pending
ORD-2860,CUST-71537,2023-01-04 00:00:00,Apparel,1.0,155.35,,3.0,Pending
ORD-2861,CUST-51973,2023-01-04 00:00:00,Electronics,1.0,181.88,Chicago,4.0,Failed
ORD-2862,CUST-36624,2023-04-02 00:00:00,Boks,1.0,172.66,Houston,3.0,Canceled
ORD-2863,CUST-58589,2023-02-15 00:00:00,Books,2.0,66.65,New York,1.0,Pending
ORD-2864,CUST-51015,2023-12-28 00:00:00,Books,1.0,76.39,Houston,1.0,Failed
ORD-2865,CUST-64254,2023-11-30 00:00:00,App@r3l,4.0,187.51,Chicago,5.0,Failed
ORD-2866,CUST-15992,2023-10-31 00:00:00,Books,5.0,212.77,Phoenix,,Failed
ORD-2867,CUST-83731,2023-05-26 00:00:00,Electronics,1.0,189.86,New York,2.0,Canceled
ORD-2868,CUST-39002,2023-02-08 00:00:00,Electronics,2.0,165.64,Phoenix,3.0,Canceled
ORD-2869,CUST-29126,2023-12-22 00:00:00,books,2.0,-5.0,New York,5.0,Pending
ORD-2870,CUST-12125,2023-09-01 00:00:00,Electronics,1.0,$293.09,Los Angeles,3.0,Pending
ORD-2871,CUST-44180,2023-12-21 00:00:00,Books,2.0,253.26,phoenix,6.0,Pending
ORD-2872,CUST-82523,2023-03-06 00:00:00,Apparel,1.0,131.91,Phoenix,1.0,Canceled
ORD-2873,CUST-86550,2023-04-16 00:00:00,Home Goods,1.0,113.18,Pho3nix,2.0,Success
ORD-2874,CUST-85909,2023-03-15 00:00:00,Beauty,5.0,286.91,New York,3.0,Pending
ORD-2875,CUST-64732,2023-11-24 00:00:00,Books,2.0,"99,99",Chicago,2.0,Success
,CUST-48691,2023-05-19 00:00:00,Apparel,1.0,77.66,Chicago,5.0,Canceled
ORD-2877,CUST-29976,2023-09-25 00:00:00,beauty,1.0,196.95,New York,,Failed
,cust-35715,2023-08-19 00:00:00,Electronics,5.0,258.93,New York,5.0,Canceled
ORD-2879,CUST-53236,2023-07-30 00:00:00,Home Goods,2.0,247.02,Chicago,1.0,Canceled
ORD-2880,CUST-40149,2023-05-03 00:00:00,Books,2.0,75.63,New York,4.0,Canceled
ORD-2881,cust-59786,2023-03-31 00:00:00,Beauty,1.0,148.77,Chicago,5.0,Failed
ORD-2882,CUST-84683,2023-09-11 00:00:00,Apparel,4.0,59.85,Los Angeles,5.0,Pending
ORD-2883,CUST-42208,2023-12-21 00:00:00,Beauty,3.0,"99,99",New York,1.0,Canceled
ORD-2884,,2023-01-20 00:00:00,Apparel,-1.0,263.78,Chicago,,Pending
2885,CUST-82173,2023-11-02 00:00:00,electronics,5.0,34.87,Houston,1.0,Success
ORD-2886,,2023-04-03 00:00:00,Beauty,5.0,90.6,Houston,,Compl3ted
ORD-2887,CUST-99764,2023-09-13 00:00:00,books,3.0,120.9,Phoenix,2.0,Canceled
ORD-2888,CUST-54245,2023-11-10 00:00:00,Beauty,2.0,205.26,Chicago ,5.0,Pending
ORD-2889,CUST-43728,2023-02-15 00:00:00,Electronics,2.0,17.56,NEW YORK,5.0,Pending
